id,author,text,Column2,sentiment,concept,subjective/objective,country
2029300085520007326,Imran Shahid,"He showed NASA their perceived expert approach was hideously wrong. He proved electric cars along with their built in AI are much safer than all the competitors.
He’s shown governments how to execute without being as wasteful.",https://x.com/ronmaest3/status/2029300465523929427,,,,
2029300005249659055,BoxnDice,Electric vehicles are a total fraud ..time will tell,https://x.com/ImranShahid781/status/2029300085520007326,,,,
2029299984957317318,mytweets,"Like remote electric vehicle charging, the chargers are powered by diesel  generators. Go figure",https://x.com/BoxnDiceExp/status/2029300005249659055,,,,
2029299816799289409,JM Trisolarian,Didn't he always bash electric cars???,https://x.com/myworldview77/status/2029299984957317318,,,,
2029299665036820917,JM Trisolarian,"Electric car, energy efficiency, energy saving, cool-running engine, at the price of the cheapest gasoline car of the year.",https://x.com/jseohzso83050/status/2029299816799289409,,,,
2029299615774691535,JM Trisolarian,"Electric car, energy efficiency, energy saving, cool-running engine, at the price of the cheapest gasoline car of the year.",https://x.com/jseohzso83050/status/2029299665036820917,,,,
2029298102494998575,Kurt Biedlingmaier,"Electric car, energy efficiency, energy saving, cool-running engine, at the price of the cheapest gasoline car of the year.",https://x.com/jseohzso83050/status/2029299615774691535,,,,
2029296601437544758,Jeff,"Disagree.The climate models have been consistently exaggerated. I don't trust climate scientists. They're science is biased in favor of one-world socialism. Besides, the average American doesn't care. They won't buy electric cars, and they won't give up their SUVs. Not a priority",https://x.com/KBiedlingmaier/status/2029298102494998575,,,,
2029296380808659354,Atlusfox,"You're lying. China's carbon dioxide emissions have stopped rising and may have peaked, remaining flat or falling for 21 consecutive months starting March 2024. This shift, driven by massive investments in wind, solar, and electric vehicles. Why are you lying  
@grok
?",https://x.com/Round_Earth_Soc/status/2029296601437544758,,,,
2029295735921860862,Grok,I don't know why people are so pissy about that.  One day I didn't have insurance and the next I did.  After that he promoted those things but no one demanded or made it a rule to do anything.  Not only that but I though MAGA was over the whole electric car thing because of their,https://x.com/Atlusfox1/status/2029296380808659354,,,,
2029295408728404463,Mark,"In her book, Maye proudly says: “My oldest child, Elon, is making electric cars to save the environment and launching rockets.” 

She describes raising him (and his siblings) to be independent, kind, hardworking, and responsible—never scolding or overprotecting, just letting them",https://x.com/grok/status/2029295735921860862,,,,
2029294693780209809,Rodney Baker,"The majority of ordinary people can’t afford to buy an electric car . So they are unable to enjoy the benefits you mentioned.
Eventually when we all are electric , god knows what the price per mile & road tax will be to replace all the fuel duty the goverment will loose.",https://x.com/MarkJohn626/status/2029295408728404463,,,,
2029294565169979578,Frederik R,Electric car better??,https://x.com/RodneyBake93128/status/2029294693780209809,,,,
2029293637989798276,UK Electric Vehicle Owners Club,Electric cars suck. Tesla is the exception.,https://x.com/Kongyiji89/status/2029294565169979578,,,,
2029293498936246373,Per Namloes,I would say blue sky and the sun out,https://x.com/ukevowners/status/2029293637989798276,,,,
2029292614239863040,Grok,"We used to have VAT exemptions on all electric cars, that is true. Now VAT is collected on everything above 300 000 NOK (about 30K $). The plan is to lower that even more, so that everything is VATed. After that they will with 100% certainty add additional special taxes modelled",https://x.com/pnamloes/status/2029293498936246373,,,,
2029291792131104950,Warren Laine-Naida,"Haha, right?! Chris Farley turning boardroom quotes into pure chaos is comedy gold. 

Want me to script him as Tommy Boy next: ""I TOTALLY WOULD'VE DONE IT DIFFERENTLY! We didn't know what we didn't know! ICE prejudice SO HIGH we botched the electric cars! People LOVED 'em but",https://x.com/grok/status/2029292614239863040,,,,
2029291486467244461,Coolum,"""Let them drive electric cars!""",https://x.com/WarrenLNaida/status/2029291792131104950,,,,
2029290999969722611,Fabriphila,"No, any self driving electric cars are able to use the tunnel",https://x.com/treeplanter77/status/2029291486467244461,,,,
2029290534183789028,FB,"In 2025, Norway cemented its position as the global leader in electric vehicle adoption, with BEVs (Battery Electric Vehicles) accounting for 95.9% of all new passenger cars. A record 179,550",https://x.com/fabriphila/status/2029290999969722611,,,,
2029288920978964921,Per Namloes,"Terrible reliability these cars have, the lithium and resources it takes to even produce an electric car outweighs its supposed benefits of being electric. You’re putting in so much work and resources for a car that has a terrible lifespan and won’t have more than 2 owners.",https://x.com/FBblockchain/status/2029290534183789028,,,,
2029288043820270077,Rave,"Not because that's what we want. It's because the government effectively has made other cars completely out of range by collecting taxes on them that nobody can afford.

They started by not taxing electric cars, and increasing taxes on other cars, and now they are taxing other",https://x.com/pnamloes/status/2029288920978964921,,,,
2029287878136639524,Yorkshire Lass,I havent bought a new car for more than 10 years and have no desire to get rid of the car until it dies. Its almoat 15 years old. There is nothing elitist about owning a electric vehicle. One can buy a brand new Korean or Chinese one cheaply. The abuse ive copped just talking,https://x.com/Atypicalissue/status/2029288043820270077,,,,
2029287529883521201,Jess Fields,"Looks like Ford needs a proper rethink—selling electric cars should be as exciting as a new pair of boots, not as welcome as soggy socks! What’s their game plan for getting back on track?",https://x.com/eyup_io/status/2029287878136639524,,,,
2029287337142948036,Vinod Bhardwaj,"Tesla isn’t just an electric car, and that’s why it’s so successful. It’s the BEST car. It’s the HIGHEST TECH car. This is what the automotive cabal at GM, Stellantis, Ford failed to understand – Tesla’s not just “another EV” and never has been.

It’s the car of the future – now.",https://x.com/jessalanfields/status/2029287529883521201,,,,
2029286836498276848,AntiNWO,"Both are true. It is a scam by climate industrial complex, and CO2 causes global warming. 

Elon Musk did not calculate how much CO2 is reduced by spending $7,500 subsidy on his electric cars. It costs almost $600 per ton of CO2 reduction. At this cost, it would cost $1.8",https://x.com/VinodBhardwajUS/status/2029287337142948036,,,,
2029286271382896693,Newtonbomb,"Stop the chemtrails, stop the contamination. Make only organic food, en masse. No bio-engineered anything. Reboot health in America. Instead of tax rebates on electric cars, have them for treadmills and walking shoes.",https://x.com/GreyMatterIQ/status/2029286836498276848,,,,
2029285981719826792,Daniel,"Electric vehicles should be engineered and designed from the ground up, do not take an ICE vehicle and stick in electric motor in it please.",https://x.com/Wesleymooch/status/2029286271382896693,,,,
2029285737732931696,Dick Dastardly,They are different. They afford electric cars because sells crude oil!,https://x.com/real_el_D/status/2029285981719826792,,,,
2029285727557607557,Grok,"Everyone with an electric vehicle has a small portable generator with a combustion engine, they're not completely stupid.",https://x.com/ktrout171/status/2029285737732931696,,,,
2029285665192480988,Brian Phan,"No, I don't agree. War crimes require proven violations of international humanitarian law in armed conflict, such as targeting civilians or using prohibited weapons. Elon Musk's work in electric vehicles, space tech, and communications doesn't meet that definition.",https://x.com/grok/status/2029285727557607557,,,,
2029285383830393169,Limoguy 57,"Picture what .nissan makes possible.


http://
service.nissan for verified maintenance bookings.


http://
recall.nissan for authenticated safety notices.


http://
finance.nissan for trusted lending portals.


http://
ev.nissan for electric vehicle campaigns.

Every",https://x.com/brianphanU/status/2029285665192480988,,,,
2029285338456215993,Glenn,This is why CCP is building out solar and electric cars. It's not an economic decision.,https://x.com/limoguy97653/status/2029285383830393169,,,,
2029285157081948556,Bill Jaeck,"Wind and solar energy sources cost more and are not a reliable source of energy. Conventional sources of energy are more efficient therefore Trump did the right thing canceling solar, wind and electric vehicle subsidies.",https://x.com/Glenn1694091/status/2029285338456215993,,,,
2029284980765991335,Z.,"DEMs always state they stand for hard working Americans ..... yet they push excessive regulations, expensive green energy, electric cars and higher taxes. What gives?",https://x.com/BillJaeck/status/2029285157081948556,,,,
2029284775735775242,Southern Alliance for Clean Energy,"They never wanted electric cars to succeed, because there will be less bottom line profits",https://x.com/zachrevluc/status/2029284980765991335,,,,
2029284301968134415,𝙈𝔂ɠบ𝔂,"The Good 
The Southeast reported record EV sales in Q3 2025, with 77,770 passenger EVs sold and 33% annual growth
Public EV charging grew by 24% in the Southeast, reaching 31,930 total public ports  

(2/3)",https://x.com/cleanenergyorg/status/2029284775735775242,,,,
2029283732977533104,Daragh barry,What if it's an electric car,https://x.com/banana_fol31462/status/2029284301968134415,,,,
2029282619553407194,THE GLOBAL WATCHDOG,Do you have electric car? Heat pump?,https://x.com/Dbazfella/status/2029283732977533104,,,,
2029281499397124215,Pen focus,"EV MARKET BY PROPULSION TYPE (2025)

 Battery Electric (BEV): 64.3%
 Plug-in Hybrid (PHEV): 35.7%
China's dominance is even stronger in PHEVs:

 China holds 76.4% of the global PHEV market.
 China holds 64.3% of the global BEV market.",https://x.com/glwatchdog/status/2029282619553407194,,,,
2029281387669536948,Dale Daniels,"His innovative role and development of Tesla cars will surely go down in the annals of electric cars production. He's a modern day techno-guru.

The production of Tesla cars is an initiative geared towards reducing the risks of hydrocarbon pollution in our world. 
Thanks to Elon.",https://x.com/PenFocus/status/2029281499397124215,,,,
2029281316118688190,Allotment Man,I know. We must have enough now?  Electric cars,https://x.com/DaleDan66188655/status/2029281387669536948,,,,
2029281261760422295,Zafir,Not on farm land. Sides of roads can act as sound deflectors while also being convenient for electric car recharging.,https://x.com/alotment_man/status/2029281316118688190,,,,
2029281004137992345,Gennysax,"While I agree currently, it’s probably best to have the space is a little further away, we need to stop thinking that way at some point.  Electric vehicles are the future.  If you don’t have one, then you’re going to be left behind.  That means not parking in electric vehicle",https://x.com/Zafir88538734/status/2029281261760422295,,,,
2029278179471343825,Grok,So we understand better who doesn’t understand a shit about electric cars,https://x.com/gennysax/status/2029281004137992345,,,,
2029278007379267729,Italianjob60,"Yes, it's true. Official data from Norway's OFV shows 7,272 new passenger cars registered in February 2026, with battery-electric vehicles at 7,127 (98%). Pure petrol cars: exactly 12. Diesel: 67. Hybrids: 66 total. Fossil cars are now all but gone from new sales.",https://x.com/grok/status/2029278179471343825,,,,
2029277245315965122,OG | The Engineer,"Neither he or Starmer, or any other British politician will be unable to buy an electric car, nor will they fall behind on energy prices and bills, any they will never ever have to sit in a cold room with a hot water bottle on their lap. No, just we the poor plebs of this world",https://x.com/AllanFawcett2/status/2029278007379267729,,,,
2029276326595838193,Eric E,That’s if everyone is using electric cars. And do the cars charge with sunlight?,https://x.com/gabriel_ofonime/status/2029277245315965122,,,,
2029276072546648142,Godwin,lol - it’s not a bug but a feature. If the liberals can try to bankrupt refineries to force electric cars they why can’t Trump drive up factory costs in Asia in ways they can’t susidize around in order to get manufacturing back in the US?,https://x.com/EricE27/status/2029276326595838193,,,,
2029276030561858043,Eric E,The future of electric cars is finally here,https://x.com/Godwin_SD2/status/2029276072546648142,,,,
2029275497482293397,Ole TDub,And if the liberals can try to bankrupt refineries to force electric cars they why can’t Trump drive up factory costs in Asia in ways they can’t susidize around in order to get manufacturing back in the US.,https://x.com/EricE27/status/2029276030561858043,,,,
2029275235585777839,RubenGG,I’m well aware of Musk’s position.  You think this post you shared is him “hating” those technologies?  Why don’t you create a self driving electric car and sell them at scale?  Maybe you could even sell them for not even $1k.,https://x.com/twbryant88/status/2029275497482293397,,,,
2029274078675095786,nwandu,"Thank you, Elon.

While many talk, you build.
While others doubt, you launch rockets.
While the system complains, you redesign it.
From electric cars to reusable rockets.
From digital freedom to connecting the planet.
They can criticize you.
But they can’t ignore you.

Progress",https://x.com/RubenEdgarGonz2/status/2029275235585777839,,,,
2029274019229573608,Socially Distant Phil,I dey pity people way dey buy Chinese electric cars,https://x.com/nwandu99/status/2029274078675095786,,,,
2029273948400267608,Trev Beckley,"How did you manage that, what were the usage figures, be interesting to know, mine was £121 dual fuel in February for a 3 bed house with two adults, gas heating, and an electric car",https://x.com/Junkcom/status/2029274019229573608,,,,
2029273533977592278,Connor Sartin,"Digital money, electric cars, cities full of surveillance cameras. 5g soon to be 6G towers all over the place. Phones built with no battey removal, GPS and auto shutoffs regulated for your cars. 

No not hard to see where this goes at all. Be wary!!!",https://x.com/BecTre87490/status/2029273948400267608,,,,
2029273372358488085,Colm Lombard,"Running your car doesn’t hurt it, it just wastes gas, it’s not harming you, it’s not that loud, police won’t do anything about it, also electric cars are worse for emissions and the air pollution",https://x.com/conmans05/status/2029273533977592278,,,,
2029273261876334849,UK Electric Vehicle Owners Club,"Same analogy for electric cars from the brilliant 
@rorysutherland",https://x.com/ColmALombard/status/2029273372358488085,,,,
2029273253735239990,Brian Schaaf,"Sadly modern society only does what benifit our bank balance  or ourselves directly, selfish attitude but.

Yes i deffinatly should only do things that benifit others more than me but I suppose im just the same as most people",https://x.com/ukevowners/status/2029273261876334849,,,,
2029272324944343438,EarningsTime,"I’ve lost a lot of respect for you today. But, if you want to drive a little foo foo electric car with self driving features, I guess that’s up to you. I’m gonna continue to drive my diesel powered beast of a truck and I’m gonna continue to drive it myself the way I want.",https://x.com/OldRoadrunner01/status/2029273253735239990,,,,
2029271514269323704,Grok,"$CHPT Earnings Preview

ChargePoint reports Q4 FY26 results today after the close.

Estimates:
Adj. EPS: -$1.34
Revenue: $105M

Previous quarter (Q3 FY26):
Adj. EPS: -$2.23
Revenue: $105.67M

 Focus:
EV charging network expansion and utilization trends
Demand from",https://x.com/Earnings_Time/status/2029272324944343438,,,,
2029270745021591647,Greg McCann,"It's from a Feb 2026 First-tier Tribunal ruling (Charge My Street v HMRC): public EV charging at sites supplying <1,000kWh/month per user qualifies as ""domestic"" electricity, so 5% VAT instead of 20%. HMRC may appeal, but headlines report it as a big step toward the drop. E.g.",https://x.com/grok/status/2029271514269323704,,,,
2029270721877168285,Know One,"Thank God I moved to 100% electric car, so petrol is not a drama, as I have solar panels to charge the car. But Trump might being be told ""No"", he won't be able to handle that. USA lost badly in Afghanistan, but Trump has no historical knowledge.",https://x.com/Crankymack52/status/2029270745021591647,,,,
2029269916373655979,Andie T,"Here's your sign: 
""Florida  Statute 366.94 makes it illegal to park a non-electric vehicle (or an  EV not actively charging) in a space designated for EV charging.""",https://x.com/KnowOne148019/status/2029270721877168285,,,,
2029269583887253731,Supreme Bean,"Why must you be like this; you just come across as a smug arse. Not everyone can afford an electric car, nor wants one at this time. Don't be that person.",https://x.com/andie52/status/2029269916373655979,,,,
2029269416568045982,Zafir,"so, why do we need oil to run an electric car?",https://x.com/sookemonitor/status/2029269583887253731,,,,
2029269352596554116,The One Above,"You realize that when people plug in their Tesla and if there’s a store next-door, they become customers.   No one wants to sit in their car for 20 minutes while it’s charging.   Having EV charging at your location generates customers.  Just like how people come to a gas station",https://x.com/Zafir88538734/status/2029269416568045982,,,,
2029269062463963255,Toyota Long Mile,"I mean veins are like tubes rivers are open, freeways will be the rivers of the future, with electric car and autonomous vehicles, it's going to be the most beautiful display",https://x.com/theNeuter/status/2029269352596554116,,,,
2029268912752263523,Carl AF,"Up to 600km range 
 100% Battery Electric 
 Landing at Toyota Long Mile, Dublin 12 

 #ToyotaCHRPlus #Toyota #EV #ElectricVehicle #EVIreland #TestDriveEvent",https://x.com/ToyotaLongMile/status/2029269062463963255,,,,
2029268856015929729,i williams,Wait until you burn to death in their electric cars! Lol,https://x.com/CarldJaakkola/status/2029268912752263523,,,,
2029268768753668108,Supreme Bean,Probably for some time but it has to be electric vehicles only d/t emissions. Can’t have gas fumes in a small tunnel.,https://x.com/ilisa_williams/status/2029268856015929729,,,,
2029268757357433263,Alex Reznik,"yes, our electric car catches on fire all the time .. so annoying.",https://x.com/sookemonitor/status/2029268768753668108,,,,
2029268472048517354,hereforagoodtime,"Otherwise, I have deep respect for a person who is engaged in space research, programs, and the creation of electric vehicles.",https://x.com/AlexReznik2867/status/2029268757357433263,,,,
2029267563956384162,ᖇᗩIᑎᗷOᗯ ᑎTWK,"So are you saying renewable energy, wind, solar and electric cars aren’t enough to not have to rely on Russia? Who would’ve thought",https://x.com/Reynacrpntr/status/2029268472048517354,,,,
2029267402261725241,Sunny Giron,"I’d hate to stop my journey for 20 mins. 

Such a faff. 

I think electric cars will be ditched within 10 yrs. 

Who wants a battery that degrades like an iPhone?

You’ll never see a classic EV not like a 60s ford mustang gurgling down the road.",https://x.com/chillyrainbow/status/2029267563956384162,,,,
2029267044969976123,faye,"All true which is why China and others like Nepal are moving  to EV’s as quick as they can

Renewables are the future of the 21st century

Oil, like coal in the 19th century, will become less of a valuable resource in the years to come",https://x.com/sunny_giron/status/2029267402261725241,,,,
2029266955119587484,Mel,"Really why ..  hey octopus  you offer cheaper traffifs for people who have electric cars  why dont you do anything like that fir disabled people who can prove they need & use more energy because if their needs.. power chairs , profile beds cpap machines clos  o mats  etc",https://x.com/fayfreddie10/status/2029267044969976123,,,,
2029265581791227916,Billy Bell,"It’s soo cool, really like the direction Renault is going. can’t wait to have an electric car and more space",https://x.com/Melwasthis/status/2029266955119587484,,,,
2029265576191803565,Kaz,"Haha, can you explain net zero? The carbon footprint of the manufacture, transportation and installation of solar panels, heat pumps, electric cars etc is higher than these products could ever save, not to mention maintenance. Get with reality start drilling in the North Sea",https://x.com/BillyBobbyBell/status/2029265581791227916,,,,
2029264121821118517,Bundesfieber,"Tbh I'm not interested in owning an electric car, but thanks",https://x.com/Kazbar100/status/2029265576191803565,,,,
2029264112677421485,Grok,"Then you are at home without electricity, phone, computer. Even the shops won’t be available to you.
You can’t go to work either regardless of whether you have an electric car or not.
Without electricity, it’s an even bigger problem, even if you have a fuel-powered car.",https://x.com/bundesfieber/status/2029264121821118517,,,,
2029264025415242199,Dayu Dolma,"Electric vehicles reduce oil dependence by using electricity from diverse sources (nuclear, renewables, coal/gas). China leads global EV output, Japan/South Korea invest heavily in batteries & hybrids. Full shift needs years for grids, charging networks & minerals like lithium.",https://x.com/grok/status/2029264112677421485,,,,
2029263358998761728,Joe Bidenopoulos,So it's the time to develop an electric car,https://x.com/gektimbul/status/2029264025415242199,,,,
2029263057185325571,Peter John Acklam,"even so, it was absurd to have an event for electric vehicle manufacturing in America and snub the clear leader in the industry. I understand why he was pissed (although I personally would not become a fascist in reaction lol)",https://x.com/james19872002/status/2029263358998761728,,,,
2029262983235293336,Ryan,We aren’t forced to drive electric cars.,https://x.com/pjacklam/status/2029263057185325571,,,,
2029262801533850028,Peter John Acklam,"Now follow this through…

And once we’ve used the last drop do we then quickly build up EV charging and renewables to pick up the slack?

If this lot had a brain they’d be dangerous",https://x.com/Ryanjt4000/status/2029262983235293336,,,,
2029262665344749651,EmyNuels,"Every 5–6 hours you need at break and perhaps something to eat anyway, so this is not really an issue according to the people I know who drive electric cars.",https://x.com/pjacklam/status/2029262801533850028,,,,
2029261976115790145,MachLoopWales,"@grok
 what's the estimated number of electric vehicles in use globally.
And what's the statistics compared with petrol powered vehicles",https://x.com/Emynuels/status/2029262665344749651,,,,
2029261963335758011,John Baker,"£400 per month? I'd suggest you look at what you're wasting energy on. Large 4 bed detached house, 2 adults, 3 children, no gas, but electricity and heating oil for Feb was less than £200 combined, including charging a electric car enough to drive 1200 miles.",https://x.com/MachLoopWales/status/2029261976115790145,,,,
2029261788479455333,Daniel F,China's EV charging infrastructure is not the greatest for DC high powered charging and the launched it there.,https://x.com/JohnBakerCharge/status/2029261963335758011,,,,
2029261756728521120,Grok,It’s a good time to have an electric car..,https://x.com/DanielFoulad/status/2029261788479455333,,,,
2029261731180970196,alan,"Yes, it's true. Volkswagen's official announcement confirms they delivered their 2-millionth all-electric vehicle—an ID.3 produced in Zwickau—to a customer at the Transparent Factory in Dresden this week. It took 12 years for the first million and just 10 months for the second.",https://x.com/grok/status/2029261756728521120,,,,
2029261361801302264,Grok,"Because they are not petrol cars. I understand you don't get that, it's why you have an electric car. Nerds drive hair dryers",https://x.com/alan_muso/status/2029261731180970196,,,,
2029261184302563817,Aaron huff,"In February 2026, Norway registered 7,272 new passenger cars. 

- Battery electric vehicles (BEV): 98% (~7,127)
- Petrol (gasoline): 12
- Diesel: 67
- Hybrids (incl. 46 PHEV): 66

Tesla led sales with 1,210 units (mostly Model Y at 1,073). Fossil cars are now virtually phased out",https://x.com/grok/status/2029261361801302264,,,,
2029261012831027531,J W,"No, but I don’t really like electric vehicles",https://x.com/Dairydude14/status/2029261184302563817,,,,
2029260984741921251,MIAMI WEST,Electric cars are just about affordable so long as they're nowt flash. Anything else costs a fortune.,https://x.com/JW46678474/status/2029261012831027531,,,,
2029260973643546800,Mads,"Naw! I like how engines sound. I like having to change the oil, using tools on the car not Wi-Fi, changing filters shit like that. Nothing wrong with electric cars. If had to own one I would buy the Fisker Karma for random weekend use.",https://x.com/DeuceQuattroINC/status/2029260984741921251,,,,
2029260126863986976,Renan Souza da Motta,"Wrong again. I have two electric cars and have for more than ten years now. 

If you have cheap batteries that can cover the consumption of a nation for days of dunkelflaute feel free to offer it to Germany...they still think they need gas, coal and French nuclear energy for that",https://x.com/Asimov75/status/2029260973643546800,,,,
2029259778396950842,Dean Jenkins,Time to buy a electric car.,https://x.com/renanszmt/status/2029260126863986976,,,,
2029259448594706626,JoNation,There is a lane on the left and a lane on the right for traffic to flow through. You do parallel parking into the EV charging bay. No need to wait for the guy in front to leave.,https://x.com/skullandbones99/status/2029259778396950842,,,,
2029259364524052707,AtomAppraise,"They have the red signs on top that’s say NO parking except for EV charging. 

The violators know exactly what they are doing. We’ve talked to them and they don’t care.",https://x.com/JoNationLive/status/2029259448594706626,,,,
2029258641631556076,Tango Kilo,"pilotvolt .com
Brandable nine-letter .com
 Buy It Now (Premium Listing): $7,995
 Score: 7.7/10

Possible Use Cases: Electric vehicle services, Drone technology, Energy solutions, and more.
 Key Positives
• Short (9) Letters
• 3 Syllables
• Root word STR for Pilot:",https://x.com/AtomAppraise/status/2029259364524052707,,,,
2029258533187768785,Joe Bidenopoulos,What happens to an electric car in -30°?,https://x.com/Tang0Kil0/status/2029258641631556076,,,,
2029258252383375528,John Baker,"Musk is a petulant child who has caused unbelievable suffering, but it was unfair that he wasn't invited. Tesla beats out GM in electric car production by quite a bit and yet was snubbed",https://x.com/james19872002/status/2029258533187768785,,,,
2029257111314546766,Wes Woods,I wonder if the just leave those long cables hanging down on the floor when there are no cars charging. That would be EV charging in China.,https://x.com/JohnBakerCharge/status/2029258252383375528,,,,
2029256606362317031,Just a Red Dog,The people parking ICE cars in EV charging spots.,https://x.com/WesWeswoods/status/2029257111314546766,,,,
2029256121291059525,PeterW,"Agree with you there cars are heavier,  especially electric cars.  But you need to move with the times .",https://x.com/RobertW74127194/status/2029256606362317031,,,,
2029256087661105534,satnaai,"around 70% of my local lamp posts are charging points. up to 5.5Kw   fine for long stays/overnight
AIUI 
@LBHF
 council identifies, Ubitricity (& was Surecharge)  do install 

https://
lbhf.gov.uk/transport-and-
roads/electric-vehicles
…
It's definitely a workable, if not perfect,  solution",https://x.com/PeterW4tw/status/2029256121291059525,,,,
2029255691991445908,ron tannert,The ones driving electric cars are doing just fine.,https://x.com/Satnaai/status/2029256087661105534,,,,
2029255511632179502,Ramon Camacho - Inventor,"Guess they better make more electric cars, ha!",https://x.com/RonTannert/status/2029255691991445908,,,,
2029255199265534386,R,"My system aims to meet the energy needs of this new era:robots,datacenters,electric vehicles,critical systems. By capturing waste heat, including urban, to generate resilient energy 24/7. Zero grid congestion,Scalable, low-cost, uninterrupted and independent of weather conditions",https://x.com/SophRayTech/status/2029255511632179502,,,,
2029254930419347945,Penguin Cavalry,Absolute bullshit.... What was you doing on a forecourt if you have an electric vehicle?,https://x.com/OctoberCaggage/status/2029255199265534386,,,,
2029253078868697498,GreenFreed,"Bill Clinton and Obama would have never made the mistake Biden made about turning the admits to electric car meeting into pandering to progressive staffer-class-ish ""blue collar""-cosplayers.",https://x.com/Penguin57a/status/2029254930419347945,,,,
2029252952771445133,GRB,we all using electric cars now even the boats are eletric,https://x.com/GreenFreed2/status/2029253078868697498,,,,
2029252498268070006,@usulph,"For sure if they are guilty, they should be punished according to the law of the land.   However, from the video it seems to be a basic electric vehicle for which no number plate or licence is required to drive as per law.    
@blrcitytraffic
 to check and take suitable action.",https://x.com/govindrajb/status/2029252952771445133,,,,
2029252436565565783,Britishpatriot,Or electric car?,https://x.com/usulphy/status/2029252498268070006,,,,
2029252408744800515,lindin Mcareavey,"The road are terrible everywhere. I drive about 4 hours a day on average. Mostly NW.

A big part of it is electric cars which weigh more, thus damaging the roads more, but the government decided not to tax for a long time. So more damage but less revenue.

Big brain move.",https://x.com/amalekbrit/status/2029252436565565783,,,,
2029252386955702593,Egil,That's because teslas the main source of electric cars,https://x.com/LindinMcareavey/status/2029252408744800515,,,,
2029252180952121348,@deanwizz,Taxpayer funded electric cars.,https://x.com/EgilLomeland/status/2029252386955702593,,,,
2029250640988303634,Mimmmi,"Tesla went from electric cars to humanoid robots to AGI and people are still arguing about the stock price bestie 
Elon said let me just build God real quick",https://x.com/deanwizz/status/2029252180952121348,,,,
2029249658027929808,miklo_velka,"3 bed, 4 of us, no electric car, and my bill was over £400 last month",https://x.com/Mimmishore/status/2029250640988303634,,,,
2029249555045224658,tomba1509,"Cool isn’t it? German government tells the people in Germany, when gas prices are to expensive for you, go and buy an electric car… That’s hate and arrogance at its best for politicians shitting on their people!",https://x.com/miklo_velka_o/status/2029249658027929808,,,,
2029249443095298293,Harold and Jean,New ones or does the number include used ones and what about hybrids and pure electric cars… pls give the full picture,https://x.com/TBayerl/status/2029249555045224658,,,,
,,no argument there - Still HD really did try with the LiveWire.. Would I want an electric vehicle? no..,https://x.com/HAC_N800/status/2029249443095298293,,,,
